,rmsre_grad
mean,0.385715728399606
lower_limit,-1.1102230246251565e-16
upper_limit,1.1102230246251565e-16
lower_value,0.3857157283996061
upper_value,0.3857157283996061
0,0.3857157283996061
1,0.3857157283996061
2,0.3857157283996061
3,0.3857157283996061
4,0.3857157283996061
5,0.3857157283996061
6,0.3857157283996061
7,0.3857157283996061
8,0.3857157283996061
9,0.3857157283996061
10,0.3857157283996061
11,0.3857157283996061
12,0.3857157283996061
13,0.3857157283996061
14,0.3857157283996061
15,0.3857157283996061
16,0.3857157283996061
17,0.3857157283996061
18,0.3857157283996061
19,0.3857157283996061
20,0.3857157283996061
21,0.3857157283996061
22,0.3857157283996061
23,0.3857157283996061
24,0.3857157283996061
25,0.3857157283996061
26,0.3857157283996061
27,0.3857157283996061
28,0.3857157283996061
29,0.3857157283996061
30,0.3857157283996061
31,0.3857157283996061
32,0.3857157283996061
33,0.3857157283996061
34,0.3857157283996061
35,0.3857157283996061
36,0.3857157283996061
37,0.3857157283996061
38,0.3857157283996061
39,0.3857157283996061
40,0.3857157283996061
41,0.3857157283996061
42,0.3857157283996061
43,0.3857157283996061
44,0.3857157283996061
45,0.3857157283996061
46,0.3857157283996061
47,0.3857157283996061
48,0.3857157283996061
49,0.3857157283996061
50,0.3857157283996061
51,0.3857157283996061
52,0.3857157283996061
53,0.3857157283996061
54,0.3857157283996061
55,0.3857157283996061
56,0.3857157283996061
57,0.3857157283996061
58,0.3857157283996061
59,0.3857157283996061
60,0.3857157283996061
61,0.3857157283996061
62,0.3857157283996061
63,0.3857157283996061
64,0.3857157283996061
65,0.3857157283996061
66,0.3857157283996061
67,0.3857157283996061
68,0.3857157283996061
69,0.3857157283996061
70,0.3857157283996061
71,0.3857157283996061
72,0.3857157283996061
73,0.3857157283996061
74,0.3857157283996061
75,0.3857157283996061
76,0.3857157283996061
77,0.3857157283996061
78,0.3857157283996061
79,0.3857157283996061
80,0.3857157283996061
81,0.3857157283996061
82,0.3857157283996061
83,0.3857157283996061
84,0.3857157283996061
85,0.3857157283996061
86,0.3857157283996061
87,0.3857157283996061
88,0.3857157283996061
89,0.3857157283996061
90,0.3857157283996061
91,0.3857157283996061
92,0.3857157283996061
93,0.3857157283996061
94,0.3857157283996061
95,0.3857157283996061
96,0.3857157283996061
97,0.3857157283996061
98,0.3857157283996061
99,0.3857157283996061
