,rmsre_grad
0,0.46709146196946094
1,0.46709146196946094
2,0.4661306574071642
3,0.46709146196946016
4,0.46709146196946516
5,0.46709146196946605
6,0.46710814043304427
7,0.4670914619694654
8,0.46491832661168836
9,0.46709146196946
10,0.46709146196946505
11,0.46709146196946094
12,0.46709146196946094
13,0.4661306574071642
14,0.46709146196946016
15,0.46709146196946516
16,0.46709146196946605
17,0.46710814043304427
18,0.4670914619694654
19,0.46491832661168836
20,0.46709146196946
21,0.46709146196946505
22,0.46709146196946094
23,0.46709146196946094
24,0.4661306574071642
25,0.46709146196946016
26,0.46709146196946516
27,0.46709146196946605
28,0.46710814043304427
29,0.4670914619694654
30,0.46491832661168836
31,0.46709146196946
32,0.46709146196946505
33,0.46709146196946094
34,0.46709146196946094
35,0.4661306574071642
36,0.46709146196946016
37,0.46709146196946516
38,0.46709146196946605
39,0.46710814043304427
40,0.4670914619694654
41,0.46491832661168836
42,0.46709146196946
43,0.46709146196946505
44,0.46709146196946094
45,0.46709146196946094
46,0.4661306574071642
47,0.46709146196946016
48,0.46709146196946516
49,0.46709146196946605
50,0.46710814043304427
51,0.4670914619694654
52,0.46491832661168836
53,0.46709146196946
54,0.46709146196946505
55,0.46709146196946094
56,0.46709146196946094
57,0.4661306574071642
58,0.46709146196946016
59,0.46709146196946516
60,0.46709146196946605
61,0.46710814043304427
62,0.4670914619694654
63,0.46491832661168836
64,0.46709146196946
65,0.46709146196946505
66,0.46709146196946094
67,0.46709146196946094
68,0.4661306574071642
69,0.46709146196946016
70,0.46709146196946516
71,0.46709146196946605
72,0.46710814043304427
73,0.4670914619694654
74,0.46491832661168836
75,0.46709146196946
76,0.46709146196946505
77,0.46709146196946094
78,0.46709146196946094
79,0.4661306574071642
80,0.46709146196946016
81,0.46709146196946516
82,0.46709146196946605
83,0.46710814043304427
84,0.4670914619694654
85,0.46491832661168836
86,0.46709146196946
87,0.46709146196946505
88,0.46709146196946094
89,0.46709146196946094
90,0.4661306574071642
91,0.46709146196946016
92,0.46709146196946516
93,0.46709146196946605
94,0.46710814043304427
95,0.4670914619694654
96,0.46491832661168836
97,0.46709146196946
98,0.46709146196946505
99,0.46709146196946094
100,0.46709146196946094
101,0.4661306574071642
102,0.46709146196946016
103,0.46709146196946516
104,0.46709146196946605
105,0.46710814043304427
106,0.4670914619694654
107,0.46491832661168836
108,0.46709146196946
109,0.46709146196946505
110,0.46709146196946094
111,0.46709146196946094
112,0.4661306574071642
113,0.46709146196946016
114,0.46709146196946516
115,0.46709146196946605
116,0.46710814043304427
117,0.4670914619694654
118,0.46491832661168836
119,0.46709146196946
120,0.46709146196946505
121,0.46709146196946094
122,0.46709146196946094
123,0.4661306574071642
124,0.46709146196946016
125,0.46709146196946516
126,0.46709146196946605
127,0.46710814043304427
128,0.4670914619694654
129,0.46491832661168836
130,0.46709146196946
131,0.46709146196946505
132,0.46709146196946094
133,0.46709146196946094
134,0.4661306574071642
135,0.46709146196946016
136,0.46709146196946516
137,0.46709146196946605
138,0.46710814043304427
139,0.4670914619694654
140,0.46491832661168836
141,0.46709146196946
142,0.46709146196946505
143,0.46709146196946094
144,0.46709146196946094
145,0.4661306574071642
146,0.46709146196946016
147,0.46709146196946516
148,0.46709146196946605
149,0.46710814043304427
150,0.4670914619694654
151,0.46491832661168836
152,0.46709146196946
153,0.46709146196946505
154,0.46709146196946094
155,0.46709146196946094
156,0.4661306574071642
157,0.46709146196946016
158,0.46709146196946516
159,0.46709146196946605
160,0.46710814043304427
161,0.4670914619694654
162,0.46491832661168836
163,0.46709146196946
164,0.46709146196946505
165,0.46709146196946094
166,0.46709146196946094
167,0.4661306574071642
168,0.46709146196946016
169,0.46709146196946516
170,0.46709146196946605
171,0.46710814043304427
172,0.4670914619694654
173,0.46491832661168836
174,0.46709146196946
175,0.46709146196946505
176,0.46709146196946094
177,0.46709146196946094
178,0.4661306574071642
179,0.46709146196946016
180,0.46709146196946516
181,0.46709146196946605
182,0.46710814043304427
183,0.4670914619694654
184,0.46491832661168836
185,0.46709146196946
186,0.46709146196946505
187,0.46709146196946094
188,0.46709146196946094
189,0.4661306574071642
190,0.46709146196946016
191,0.46709146196946516
192,0.46709146196946605
193,0.46710814043304427
194,0.4670914619694654
195,0.46491832661168836
196,0.46709146196946
197,0.46709146196946505
198,0.46709146196946094
199,0.46709146196946094
200,0.4661306574071642
201,0.46709146196946016
202,0.46709146196946516
203,0.46709146196946605
204,0.46710814043304427
205,0.4670914619694654
206,0.46491832661168836
207,0.46709146196946
208,0.46709146196946505
209,0.46709146196946094
210,0.46709146196946094
211,0.4661306574071642
