,rmsre_train,rmsre_test
mean,0.01650261371250402,0.03088222407744613
lower_limit,0.0014543120963547741,0.004451087466686574
upper_limit,0.0021570224157487668,0.005927019451024539
lower_value,0.015048301616149246,0.026431136610759555
upper_value,0.018659636128252787,0.03680924352847067
0,0.016053651751842903,0.030420874950343235
1,0.01672148101832379,0.035206180456978944
2,0.018659636128252787,0.02685623118627801
3,0.016053651751842903,0.030420874950343235
4,0.01672148101832379,0.035206180456978944
5,0.018659636128252787,0.02685623118627801
6,0.016053651751842903,0.030420874950343235
7,0.01672148101832379,0.035206180456978944
8,0.018659636128252787,0.02685623118627801
9,0.016053651751842903,0.030420874950343235
10,0.01672148101832379,0.035206180456978944
11,0.018659636128252787,0.02685623118627801
12,0.016053651751842903,0.030420874950343235
13,0.01672148101832379,0.035206180456978944
14,0.018659636128252787,0.02685623118627801
15,0.016053651751842903,0.030420874950343235
16,0.01672148101832379,0.035206180456978944
17,0.018659636128252787,0.02685623118627801
18,0.016053651751842903,0.030420874950343235
19,0.01672148101832379,0.035206180456978944
20,0.018659636128252787,0.02685623118627801
21,0.016053651751842903,0.030420874950343235
22,0.01672148101832379,0.035206180456978944
23,0.018659636128252787,0.02685623118627801
24,0.016053651751842903,0.030420874950343235
25,0.01672148101832379,0.035206180456978944
26,0.018659636128252787,0.02685623118627801
27,0.016053651751842903,0.030420874950343235
28,0.01672148101832379,0.035206180456978944
29,0.018659636128252787,0.02685623118627801
30,0.016053651751842903,0.030420874950343235
31,0.01672148101832379,0.035206180456978944
32,0.018659636128252787,0.02685623118627801
33,0.016053651751842903,0.030420874950343235
34,0.01672148101832379,0.035206180456978944
35,0.018659636128252787,0.02685623118627801
36,0.015581435606371005,0.03680924352847067
37,0.015048301616149246,0.027606845754481378
38,0.015548001097324706,0.02918625925648227
39,0.015581435606371005,0.03680924352847067
40,0.015048301616149246,0.027606845754481378
41,0.015548001097324706,0.02918625925648227
42,0.015581435606371005,0.03680924352847067
43,0.015048301616149246,0.027606845754481378
44,0.015548001097324706,0.02918625925648227
45,0.015581435606371005,0.03680924352847067
46,0.015048301616149246,0.027606845754481378
47,0.015548001097324706,0.02918625925648227
48,0.015581435606371005,0.03680924352847067
49,0.015048301616149246,0.027606845754481378
50,0.015548001097324706,0.02918625925648227
51,0.015581435606371005,0.03680924352847067
52,0.015048301616149246,0.027606845754481378
53,0.015548001097324706,0.02918625925648227
54,0.015581435606371005,0.03680924352847067
55,0.015048301616149246,0.027606845754481378
56,0.015548001097324706,0.02918625925648227
57,0.015581435606371005,0.03680924352847067
58,0.015048301616149246,0.027606845754481378
59,0.015548001097324706,0.02918625925648227
60,0.015581435606371005,0.03680924352847067
61,0.015048301616149246,0.027606845754481378
62,0.015548001097324706,0.02918625925648227
63,0.015581435606371005,0.03680924352847067
64,0.015048301616149246,0.027606845754481378
65,0.015548001097324706,0.02918625925648227
66,0.015581435606371005,0.03680924352847067
67,0.015048301616149246,0.027606845754481378
68,0.015548001097324706,0.02918625925648227
69,0.015581435606371005,0.03680924352847067
70,0.015048301616149246,0.027606845754481378
71,0.015548001097324706,0.02918625925648227
72,0.016892129415605868,0.031073022253707006
73,0.016219665792938535,0.03406492601269922
74,0.01822366648208037,0.026431136610759555
75,0.016892129415605868,0.031073022253707006
76,0.016219665792938535,0.03406492601269922
77,0.01822366648208037,0.026431136610759555
78,0.016892129415605868,0.031073022253707006
79,0.016219665792938535,0.03406492601269922
80,0.01822366648208037,0.026431136610759555
81,0.016892129415605868,0.031073022253707006
82,0.016219665792938535,0.03406492601269922
83,0.01822366648208037,0.026431136610759555
84,0.016892129415605868,0.031073022253707006
85,0.016219665792938535,0.03406492601269922
86,0.01822366648208037,0.026431136610759555
87,0.016892129415605868,0.031073022253707006
88,0.016219665792938535,0.03406492601269922
89,0.01822366648208037,0.026431136610759555
90,0.016892129415605868,0.031073022253707006
91,0.016219665792938535,0.03406492601269922
92,0.01822366648208037,0.026431136610759555
93,0.016892129415605868,0.031073022253707006
94,0.016219665792938535,0.03406492601269922
95,0.01822366648208037,0.026431136610759555
96,0.016892129415605868,0.031073022253707006
97,0.016219665792938535,0.03406492601269922
98,0.01822366648208037,0.026431136610759555
99,0.016892129415605868,0.031073022253707006
