,rmsre_grad
0,0.2988126894635105
1,0.2988126894635105
2,0.2988126894635105
3,0.2988126894635105
4,0.2988126894635105
5,0.2988126894635105
6,0.2988126894635105
7,0.2988126894635105
8,0.2988126894635105
9,0.2988126894635105
10,0.2988126894635105
11,0.2988126894635105
12,0.2988126894635105
13,0.2988126894635105
14,0.2988126894635105
15,0.2988126894635105
16,0.2988126894635105
17,0.2988126894635105
18,0.2988126894635105
19,0.2988126894635105
20,0.2988126894635105
21,0.2988126894635105
22,0.2988126894635105
23,0.2988126894635105
24,0.2988126894635105
25,0.2988126894635105
26,0.2988126894635105
27,0.2988126894635105
28,0.2988126894635105
29,0.2988126894635105
30,0.2988126894635105
31,0.2988126894635105
32,0.2988126894635105
33,0.2988126894635105
34,0.2988126894635105
35,0.2988126894635105
36,0.2988126894635105
37,0.2988126894635105
38,0.2988126894635105
39,0.2988126894635105
40,0.2988126894635105
41,0.2988126894635105
42,0.2988126894635105
43,0.2988126894635105
44,0.2988126894635105
45,0.2988126894635105
46,0.2988126894635105
47,0.2988126894635105
48,0.2988126894635105
49,0.2988126894635105
50,0.2988126894635105
51,0.2988126894635105
52,0.2988126894635105
53,0.2988126894635105
54,0.2988126894635105
55,0.2988126894635105
56,0.2988126894635105
57,0.2988126894635105
58,0.2988126894635105
59,0.2988126894635105
60,0.2988126894635105
61,0.2988126894635105
62,0.2988126894635105
63,0.2988126894635105
64,0.2988126894635105
65,0.2988126894635105
66,0.2988126894635105
67,0.2988126894635105
68,0.2988126894635105
69,0.2988126894635105
70,0.2988126894635105
71,0.2988126894635105
72,0.2988126894635105
73,0.2988126894635105
74,0.2988126894635105
75,0.2988126894635105
76,0.2988126894635105
77,0.2988126894635105
78,0.2988126894635105
79,0.2988126894635105
80,0.2988126894635105
81,0.2988126894635105
82,0.2988126894635105
83,0.2988126894635105
84,0.2988126894635105
85,0.2988126894635105
86,0.2988126894635105
87,0.2988126894635105
88,0.2988126894635105
89,0.2988126894635105
90,0.2988126894635105
91,0.2988126894635105
92,0.2988126894635105
93,0.2988126894635105
94,0.2988126894635105
95,0.2988126894635105
96,0.2988126894635105
97,0.2988126894635105
98,0.2988126894635105
99,0.2988126894635105
100,0.2988126894635105
101,0.2988126894635105
102,0.2988126894635105
103,0.2988126894635105
104,0.2988126894635105
105,0.2988126894635105
106,0.2988126894635105
107,0.2988126894635105
108,0.2988126894635105
109,0.2988126894635105
110,0.2988126894635105
111,0.2988126894635105
112,0.2988126894635105
113,0.2988126894635105
114,0.2988126894635105
115,0.2988126894635105
116,0.2988126894635105
117,0.2988126894635105
118,0.2988126894635105
