,rmsre_grad
mean,0.3366455365084399
lower_limit,1.1102230246251565e-16
upper_limit,-1.1102230246251565e-16
lower_value,0.3366455365084398
upper_value,0.3366455365084398
0,0.3366455365084398
1,0.3366455365084398
2,0.3366455365084398
3,0.3366455365084398
4,0.3366455365084398
5,0.3366455365084398
6,0.3366455365084398
7,0.3366455365084398
8,0.3366455365084398
9,0.3366455365084398
10,0.3366455365084398
11,0.3366455365084398
12,0.3366455365084398
13,0.3366455365084398
14,0.3366455365084398
15,0.3366455365084398
16,0.3366455365084398
17,0.3366455365084398
18,0.3366455365084398
19,0.3366455365084398
20,0.3366455365084398
21,0.3366455365084398
22,0.3366455365084398
23,0.3366455365084398
24,0.3366455365084398
25,0.3366455365084398
26,0.3366455365084398
27,0.3366455365084398
28,0.3366455365084398
29,0.3366455365084398
30,0.3366455365084398
31,0.3366455365084398
32,0.3366455365084398
33,0.3366455365084398
34,0.3366455365084398
35,0.3366455365084398
36,0.3366455365084398
37,0.3366455365084398
38,0.3366455365084398
39,0.3366455365084398
40,0.3366455365084398
41,0.3366455365084398
42,0.3366455365084398
43,0.3366455365084398
44,0.3366455365084398
45,0.3366455365084398
46,0.3366455365084398
47,0.3366455365084398
48,0.3366455365084398
49,0.3366455365084398
50,0.3366455365084398
51,0.3366455365084398
52,0.3366455365084398
53,0.3366455365084398
54,0.3366455365084398
55,0.3366455365084398
56,0.3366455365084398
57,0.3366455365084398
58,0.3366455365084398
59,0.3366455365084398
60,0.3366455365084398
61,0.3366455365084398
62,0.3366455365084398
63,0.3366455365084398
64,0.3366455365084398
65,0.3366455365084398
66,0.3366455365084398
67,0.3366455365084398
68,0.3366455365084398
69,0.3366455365084398
70,0.3366455365084398
71,0.3366455365084398
72,0.3366455365084398
73,0.3366455365084398
74,0.3366455365084398
75,0.3366455365084398
76,0.3366455365084398
77,0.3366455365084398
78,0.3366455365084398
79,0.3366455365084398
80,0.3366455365084398
81,0.3366455365084398
82,0.3366455365084398
83,0.3366455365084398
84,0.3366455365084398
85,0.3366455365084398
86,0.3366455365084398
87,0.3366455365084398
88,0.3366455365084398
89,0.3366455365084398
90,0.3366455365084398
91,0.3366455365084398
92,0.3366455365084398
93,0.3366455365084398
94,0.3366455365084398
95,0.3366455365084398
96,0.3366455365084398
97,0.3366455365084398
98,0.3366455365084398
99,0.3366455365084398
