,rmsre_grad
0,0.6185241445942447
1,0.6185241445942447
2,0.6185241445942445
3,0.6185241445942459
4,0.6185241445942448
5,0.6185241445942448
6,0.6185241445942472
7,0.6185241445942447
8,0.6185241445942459
9,0.6185241445942472
10,0.6185241445942472
11,0.6185241445942447
12,0.6185241445942447
13,0.6185241445942445
14,0.6185241445942459
15,0.6185241445942448
16,0.6185241445942448
17,0.6185241445942472
18,0.6185241445942447
19,0.6185241445942459
20,0.6185241445942472
21,0.6185241445942472
22,0.6185241445942447
23,0.6185241445942447
24,0.6185241445942445
25,0.6185241445942459
26,0.6185241445942448
27,0.6185241445942448
28,0.6185241445942472
29,0.6185241445942447
30,0.6185241445942459
31,0.6185241445942472
32,0.6185241445942472
33,0.6185241445942447
34,0.6185241445942447
35,0.6185241445942445
36,0.6185241445942459
37,0.6185241445942448
38,0.6185241445942448
39,0.6185241445942472
40,0.6185241445942447
41,0.6185241445942459
42,0.6185241445942472
43,0.6185241445942472
44,0.6185241445942447
45,0.6185241445942447
46,0.6185241445942445
47,0.6185241445942459
48,0.6185241445942448
49,0.6185241445942448
50,0.6185241445942472
51,0.6185241445942447
52,0.6185241445942459
53,0.6185241445942472
54,0.6185241445942472
55,0.6185241445942447
56,0.6185241445942447
57,0.6185241445942445
58,0.6185241445942459
59,0.6185241445942448
60,0.6185241445942448
61,0.6185241445942472
62,0.6185241445942447
63,0.6185241445942459
64,0.6185241445942472
65,0.6185241445942472
66,0.6185241445942447
67,0.6185241445942447
68,0.6185241445942445
69,0.6185241445942459
70,0.6185241445942448
71,0.6185241445942448
72,0.6185241445942472
73,0.6185241445942447
74,0.6185241445942459
75,0.6185241445942472
76,0.6185241445942472
77,0.6185241445942447
78,0.6185241445942447
79,0.6185241445942445
80,0.6185241445942459
81,0.6185241445942448
82,0.6185241445942448
83,0.6185241445942472
84,0.6185241445942447
85,0.6185241445942459
86,0.6185241445942472
87,0.6185241445942472
88,0.6185241445942447
89,0.6185241445942447
90,0.6185241445942445
91,0.6185241445942459
92,0.6185241445942448
93,0.6185241445942448
94,0.6185241445942472
95,0.6185241445942447
96,0.6185241445942459
97,0.6185241445942472
98,0.6185241445942472
99,0.6185241445942447
100,0.6185241445942447
101,0.6185241445942445
102,0.6185241445942459
103,0.6185241445942448
104,0.6185241445942448
105,0.6185241445942472
106,0.6185241445942447
107,0.6185241445942459
108,0.6185241445942472
109,0.6185241445942472
110,0.6185241445942447
111,0.6185241445942447
112,0.6185241445942445
113,0.6185241445942459
114,0.6185241445942448
115,0.6185241445942448
116,0.6185241445942472
117,0.6185241445942447
118,0.6185241445942459
119,0.6185241445942472
120,0.6185241445942472
121,0.6185241445942447
122,0.6185241445942447
123,0.6185241445942445
124,0.6185241445942459
125,0.6185241445942448
126,0.6185241445942448
127,0.6185241445942472
128,0.6185241445942447
129,0.6185241445942459
130,0.6185241445942472
131,0.6185241445942472
132,0.6185241445942447
133,0.6185241445942447
134,0.6185241445942445
135,0.6185241445942459
136,0.6185241445942448
137,0.6185241445942448
138,0.6185241445942472
139,0.6185241445942447
140,0.6185241445942459
141,0.6185241445942472
142,0.6185241445942472
143,0.6185241445942447
144,0.6185241445942447
145,0.6185241445942445
146,0.6185241445942459
147,0.6185241445942448
148,0.6185241445942448
149,0.6185241445942472
150,0.6185241445942447
151,0.6185241445942459
152,0.6185241445942472
153,0.6185241445942472
154,0.6185241445942447
155,0.6185241445942447
156,0.6185241445942445
157,0.6185241445942459
158,0.6185241445942448
159,0.6185241445942448
160,0.6185241445942472
161,0.6185241445942447
162,0.6185241445942459
163,0.6185241445942472
164,0.6185241445942472
165,0.6185241445942447
166,0.6185241445942447
167,0.6185241445942445
168,0.6185241445942459
169,0.6185241445942448
170,0.6185241445942448
171,0.6185241445942472
172,0.6185241445942447
173,0.6185241445942459
174,0.6185241445942472
175,0.6185241445942472
176,0.6185241445942447
177,0.6185241445942447
178,0.6185241445942445
179,0.6185241445942459
180,0.6185241445942448
181,0.6185241445942448
182,0.6185241445942472
183,0.6185241445942447
184,0.6185241445942459
185,0.6185241445942472
186,0.6185241445942472
187,0.6185241445942447
188,0.6185241445942447
189,0.6185241445942445
190,0.6185241445942459
191,0.6185241445942448
192,0.6185241445942448
193,0.6185241445942472
194,0.6185241445942447
195,0.6185241445942459
196,0.6185241445942472
197,0.6185241445942472
198,0.6185241445942447
199,0.6185241445942447
200,0.6185241445942445
201,0.6185241445942459
202,0.6185241445942448
203,0.6185241445942448
204,0.6185241445942472
205,0.6185241445942447
206,0.6185241445942459
207,0.6185241445942472
208,0.6185241445942472
209,0.6185241445942447
210,0.6185241445942447
211,0.6185241445942445
212,0.6185241445942459
213,0.6185241445942448
214,0.6185241445942448
215,0.6185241445942472
216,0.6185241445942447
217,0.6185241445942459
218,0.6185241445942472
219,0.6185241445942472
220,0.6185241445942447
221,0.6185241445942447
222,0.6185241445942445
223,0.6185241445942459
224,0.6185241445942448
225,0.6185241445942448
226,0.6185241445942472
227,0.6185241445942447
228,0.6185241445942459
229,0.6185241445942472
230,0.6185241445942472
231,0.6185241445942447
232,0.6185241445942447
233,0.6185241445942445
234,0.6185241445942459
235,0.6185241445942448
236,0.6185241445942448
237,0.6185241445942472
238,0.6185241445942447
239,0.6185241445942459
240,0.6185241445942472
241,0.6185241445942472
242,0.6185241445942447
243,0.6185241445942447
244,0.6185241445942445
245,0.6185241445942459
246,0.6185241445942448
247,0.6185241445942448
248,0.6185241445942472
249,0.6185241445942447
250,0.6185241445942459
251,0.6185241445942472
252,0.6185241445942472
253,0.6185241445942447
254,0.6185241445942447
255,0.6185241445942445
256,0.6185241445942459
257,0.6185241445942448
258,0.6185241445942448
259,0.6185241445942472
260,0.6185241445942447
261,0.6185241445942459
262,0.6185241445942472
263,0.6185241445942472
264,0.6185241445942473
265,0.6185241445942472
266,0.6185241445942447
267,0.6185241445942459
268,0.6185241445942459
269,0.6185241445942459
270,0.6185241445942448
271,0.6185241445942459
272,0.6185241445942448
273,0.6185241445942472
274,0.6185241445942473
275,0.6185241445942473
276,0.6185241445942472
277,0.6185241445942447
278,0.6185241445942459
279,0.6185241445942459
280,0.6185241445942459
281,0.6185241445942448
282,0.6185241445942459
283,0.6185241445942448
284,0.6185241445942472
285,0.6185241445942473
286,0.6185241445942473
287,0.6185241445942472
288,0.6185241445942447
289,0.6185241445942459
290,0.6185241445942459
291,0.6185241445942459
292,0.6185241445942448
293,0.6185241445942459
294,0.6185241445942448
295,0.6185241445942472
