,rmsre_grad
mean,0.36024864029911013
lower_limit,0.09392346407368052
upper_limit,0.6430705999244497
lower_value,0.2663251762254296
upper_value,1.0033192402235598
0,0.40891752750776594
1,0.3023906301017937
2,0.2868075954259763
3,0.35122101257975874
4,0.3481280238416354
5,0.5099438704492312
6,0.28291034653491975
7,0.40891752750776594
8,0.3023906301017937
9,0.2868075954259763
10,0.35122101257975874
11,0.3481280238416354
12,0.5099438704492312
13,0.28291034653491975
14,0.40891752750776594
15,0.3023906301017937
16,0.2868075954259763
17,0.35122101257975874
18,0.3481280238416354
19,0.5099438704492312
20,0.28291034653491975
21,0.40891752750776594
22,0.3023906301017937
23,0.2868075954259763
24,0.35122101257975874
25,0.3481280238416354
26,0.5099438704492312
27,0.28291034653491975
28,0.31068746797312174
29,0.3042470244521622
30,0.3843851677685148
31,0.3309894329877445
32,0.46905460952677647
33,0.3002889081067318
34,0.32743620934567075
35,0.31068746797312174
36,0.3042470244521622
37,0.3843851677685148
38,0.3309894329877445
39,0.46905460952677647
40,0.3002889081067318
41,0.32743620934567075
42,0.31068746797312174
43,0.3042470244521622
44,0.3843851677685148
45,0.3309894329877445
46,0.46905460952677647
47,0.3002889081067318
48,0.32743620934567075
49,0.31068746797312174
50,0.3042470244521622
51,0.3843851677685148
52,0.3309894329877445
53,0.46905460952677647
54,0.3002889081067318
55,0.32743620934567075
56,0.33921628072059423
57,0.44110556567509934
58,0.3822277666993831
59,0.34594964653437527
60,0.32011567836498367
61,0.34739403988876877
62,0.34713588366748
63,0.33921628072059423
64,0.44110556567509934
65,0.3822277666993831
66,0.34594964653437527
67,0.32011567836498367
68,0.34739403988876877
69,0.34713588366748
70,0.33921628072059423
71,0.44110556567509934
72,0.3822277666993831
73,0.34594964653437527
74,0.32011567836498367
75,0.34739403988876877
76,0.34713588366748
77,0.33921628072059423
78,0.44110556567509934
79,0.3822277666993831
80,0.34594964653437527
81,0.32011567836498367
82,0.34739403988876877
83,0.34713588366748
84,0.2663251762254296
85,0.3286864899530199
86,0.2651464242083947
87,0.3984571209982022
88,1.0033192402235598
89,0.2937624665525328
90,0.2781238874001661
91,0.2663251762254296
92,0.3286864899530199
93,0.2651464242083947
94,0.3984571209982022
95,1.0033192402235598
96,0.2937624665525328
97,0.2781238874001661
98,0.2663251762254296
99,0.3286864899530199
