5.967
6.05
6.05
5.5
5.567
5.55
5.1
5.15
5.15
5.817
6.033
6.033
5.4
5.55
5.55
5.017
5.117
5.117
5.433
5.983
5.967
5.084
5.483
5.5
4.783
5.1
5.1
7.7
7.95
7.95
6.867
7.017
7.017
6.2
6.317
6.317
7.367
7.9
7.934
6.634
7.017
7
6.05
6.267
6.267
6.534
7.784
7.833
6
6.933
6.95
5.55
6.233
6.234
1.534
1.533
1.534
1.517
1.534
1.534
1.517
1.517
1.517
1.534
1.534
1.533
1.534
1.533
1.534
1.517
1.517
1.517
1.534
1.533
1.533
1.517
1.517
1.517
1.517
1.517
1.517
37.933
40.117
42.15
33.434
35.2
36.833
29.717
31.167
32.45
29.717
32.784
35.733
27.184
29.867
32.367
24.767
26.984
29.167
19.383
23.817
27.567
18.867
22.5
26.05
17.75
21.267
24.483
1.267
1.267
1.267
1.267
1.267
1.267
1.25
1.267
1.267
1.267
1.267
1.267
1.267
1.267
1.267
1.267
1.267
1.267
1.25
1.267
1.267
1.267
1.267
1.25
1.25
1.267
1.25
14.333
15.3
15.917
12.2
12.833
13.15
10.584
11.05
11.183
12.684
14.417
15.667
11.133
12.4
13.083
9.883
10.75
11.067
9.884
12.684
14.9
9.05
11.383
12.9
8.35
10.25
11.017
3.65
3.667
3.65
3.417
3.433
3.417
3.217
3.234
3.234
3.617
3.65
3.65
3.4
3.433
3.417
3.2
3.217
3.217
3.417
3.65
3.634
3.317
3.4
3.4
3.134
3.2
3.217
1.717
1.717
1.733
1.717
1.717
1.717
1.7
1.7
1.7
1.717
1.717
1.733
1.717
1.717
1.717
1.717
1.7
1.7
1.717
1.734
1.717
1.7
1.717
1.7
1.7
1.7
1.7
9.75
10.1
10.183
8.717
8.967
9
7.884
8.067
8.084
9.183
9.967
10.15
8.334
8.9
8.967
7.583
7.984
8
7.534
9.584
10
7.333
8.684
8.883
6.85
7.917
7.967
34.417
36.367
38.15
30.433
31.983
33.383
27.1
28.367
29.467
27.6
30.45
33.167
25.217
27.7
29.933
23.1
25.017
26.95
18.95
22.667
26.233
17.917
21.383
24.734
16.967
20.183
23.2
10.950000
11.477667
11.644333
9.600000
9.950000
10.028000
8.550000
8.800000
8.822333
10.133333
11.200000
11.622333
9.050000
9.833333
9.983333
8.150333
8.689000
8.744667
8.433667
10.511333
11.450000
7.767000
9.450000
9.861333
7.189000
8.538667
8.700000
1.167
1.15
1.15
1.15
1.167
1.15
1.15
1.15
1.15
1.167
1.167
1.15
1.167
1.167
1.167
1.15
1.167
1.167
1.167
1.167
1.167
1.15
1.167
1.15
1.15
1.15
1.15
24.417
25.933
27.233
21.25
22.4
23.333
18.7
19.6
20.267
20.383
22.783
24.983
18.367
20.367
22.033
16.6
18.117
19.433
14.75
18.117
21.284
13.767
16.833
19.667
12.917
15.667
