,rmsre_grad
mean,0.15378734356001592
lower_limit,0.05982097651956475
upper_limit,0.1470162530044363
lower_value,0.09396636704045117
upper_value,0.3008035965644522
0,0.15091897824713113
1,0.1276047566447746
2,0.19614671141846513
3,0.12493214806443093
4,0.1248121479672362
5,0.15002493097618838
6,0.16626230571430556
7,0.3008035965644522
8,0.22875486062674477
9,0.1808765982497529
10,0.1137602427312444
11,0.18882235899300964
12,0.12439903501775731
13,0.15091897824713113
14,0.1276047566447746
15,0.19614671141846513
16,0.12493214806443093
17,0.1248121479672362
18,0.15002493097618838
19,0.16626230571430556
20,0.3008035965644522
21,0.22875486062674477
22,0.1808765982497529
23,0.1137602427312444
24,0.18882235899300964
25,0.12439903501775731
26,0.15091897824713113
27,0.1276047566447746
28,0.19614671141846513
29,0.12493214806443093
30,0.1248121479672362
31,0.15002493097618838
32,0.16626230571430556
33,0.3008035965644522
34,0.22875486062674477
35,0.1808765982497529
36,0.1137602427312444
37,0.18882235899300964
38,0.12439903501775731
39,0.15091897824713113
40,0.1276047566447746
41,0.19614671141846513
42,0.12493214806443093
43,0.1248121479672362
44,0.15002493097618838
45,0.16626230571430556
46,0.3008035965644522
47,0.22875486062674477
48,0.1808765982497529
49,0.1137602427312444
50,0.18882235899300964
51,0.12439903501775731
52,0.15091897824713113
53,0.1276047566447746
54,0.19614671141846513
55,0.12493214806443093
56,0.1248121479672362
57,0.15002493097618838
58,0.16626230571430556
59,0.3008035965644522
60,0.22875486062674477
61,0.1808765982497529
62,0.1137602427312444
63,0.18882235899300964
64,0.12439903501775731
65,0.15091897824713113
66,0.1276047566447746
67,0.19614671141846513
68,0.12493214806443093
69,0.1248121479672362
70,0.15002493097618838
71,0.16626230571430556
72,0.3008035965644522
73,0.22875486062674477
74,0.1808765982497529
75,0.1137602427312444
76,0.18882235899300964
77,0.12439903501775731
78,0.15091897824713113
79,0.1276047566447746
80,0.19614671141846513
81,0.12493214806443093
82,0.1248121479672362
83,0.15002493097618838
84,0.16626230571430556
85,0.3008035965644522
86,0.22875486062674477
87,0.1808765982497529
88,0.1137602427312444
89,0.18882235899300964
90,0.12439903501775731
91,0.15091897824713113
92,0.1276047566447746
93,0.19614671141846513
94,0.12493214806443093
95,0.1248121479672362
96,0.15002493097618838
97,0.16626230571430556
98,0.3008035965644522
99,0.22875486062674477
100,0.1808765982497529
101,0.1137602427312444
102,0.18882235899300964
103,0.12439903501775731
104,0.15091897824713113
105,0.1276047566447746
106,0.19614671141846513
107,0.12493214806443093
108,0.1248121479672362
109,0.15002493097618838
110,0.16626230571430556
111,0.3008035965644522
112,0.22875486062674477
113,0.1808765982497529
114,0.1137602427312444
115,0.18882235899300964
116,0.12439903501775731
117,0.15091897824713113
118,0.1276047566447746
119,0.19614671141846513
120,0.12493214806443093
121,0.1248121479672362
122,0.15002493097618838
123,0.16626230571430556
124,0.3008035965644522
125,0.22875486062674477
126,0.1808765982497529
127,0.1137602427312444
128,0.18882235899300964
129,0.12439903501775731
130,0.15091897824713113
131,0.1276047566447746
132,0.19614671141846513
133,0.12493214806443093
134,0.1248121479672362
135,0.15002493097618838
136,0.16626230571430556
137,0.3008035965644522
138,0.22875486062674477
139,0.1808765982497529
140,0.1137602427312444
141,0.18882235899300964
142,0.12439903501775731
143,0.15091897824713113
144,0.1276047566447746
145,0.19614671141846513
146,0.12493214806443093
147,0.1248121479672362
148,0.15002493097618838
149,0.16626230571430556
150,0.3008035965644522
151,0.22875486062674477
152,0.1808765982497529
153,0.1137602427312444
154,0.18882235899300964
155,0.12439903501775731
156,0.15091897824713113
157,0.1276047566447746
158,0.19614671141846513
159,0.12493214806443093
160,0.1248121479672362
161,0.15002493097618838
162,0.16626230571430556
163,0.3008035965644522
164,0.22875486062674477
165,0.1808765982497529
166,0.1137602427312444
167,0.18882235899300964
168,0.12439903501775731
169,0.15091897824713113
170,0.1276047566447746
171,0.19614671141846513
172,0.12493214806443093
173,0.1248121479672362
174,0.15002493097618838
175,0.16626230571430556
176,0.3008035965644522
177,0.22875486062674477
178,0.1808765982497529
179,0.1137602427312444
180,0.18882235899300964
181,0.12439903501775731
182,0.15091897824713113
183,0.1276047566447746
184,0.19614671141846513
185,0.12493214806443093
186,0.1248121479672362
187,0.15002493097618838
188,0.16626230571430556
189,0.3008035965644522
190,0.22875486062674477
191,0.1808765982497529
192,0.1137602427312444
193,0.18882235899300964
194,0.12439903501775731
195,0.15091897824713113
196,0.1276047566447746
197,0.19614671141846513
198,0.12493214806443093
199,0.1248121479672362
200,0.15002493097618838
201,0.16626230571430556
202,0.3008035965644522
203,0.22875486062674477
204,0.1808765982497529
205,0.1137602427312444
206,0.18882235899300964
207,0.12439903501775731
208,0.15091897824713113
209,0.1276047566447746
210,0.19614671141846513
211,0.12493214806443093
212,0.1248121479672362
213,0.15002493097618838
214,0.16626230571430556
215,0.3008035965644522
216,0.22875486062674477
217,0.1808765982497529
218,0.1137602427312444
219,0.18882235899300964
220,0.12439903501775731
221,0.15091897824713113
222,0.1276047566447746
223,0.19614671141846513
224,0.12493214806443093
225,0.1248121479672362
226,0.15002493097618838
227,0.16626230571430556
228,0.3008035965644522
229,0.22875486062674477
230,0.1808765982497529
231,0.1137602427312444
232,0.18882235899300964
233,0.12439903501775731
234,0.15091897824713113
235,0.1276047566447746
236,0.19614671141846513
237,0.12493214806443093
238,0.1248121479672362
239,0.15002493097618838
240,0.16626230571430556
241,0.3008035965644522
242,0.22875486062674477
243,0.1808765982497529
244,0.1137602427312444
245,0.18882235899300964
246,0.12439903501775731
247,0.15091897824713113
248,0.1276047566447746
249,0.19614671141846513
250,0.12493214806443093
251,0.1248121479672362
252,0.15002493097618838
253,0.16626230571430556
254,0.3008035965644522
255,0.22875486062674477
256,0.1808765982497529
257,0.1137602427312444
258,0.18882235899300964
259,0.12439903501775731
260,0.11566538482429473
261,0.17418284871052986
262,0.11490709459129915
263,0.23179528471512423
264,0.12376332069086889
265,0.18577690494925492
266,0.15084034906411073
267,0.10707478782411675
268,0.1307254526915186
269,0.12465802520171299
270,0.13804133915758032
271,0.11038094008487287
272,0.13998036287030072
273,0.11566538482429473
274,0.17418284871052986
275,0.11490709459129915
276,0.23179528471512423
277,0.12376332069086889
278,0.18577690494925492
279,0.15084034906411073
280,0.10707478782411675
281,0.1307254526915186
282,0.12465802520171299
283,0.13804133915758032
284,0.11038094008487287
285,0.13998036287030072
286,0.11566538482429473
287,0.17418284871052986
288,0.11490709459129915
289,0.23179528471512423
290,0.12376332069086889
291,0.18577690494925492
292,0.15084034906411073
293,0.10707478782411675
294,0.1307254526915186
295,0.12465802520171299
296,0.13804133915758032
297,0.11038094008487287
298,0.13998036287030072
299,0.11566538482429473
300,0.17418284871052986
301,0.11490709459129915
302,0.23179528471512423
303,0.12376332069086889
304,0.18577690494925492
305,0.15084034906411073
306,0.10707478782411675
307,0.1307254526915186
308,0.12465802520171299
309,0.13804133915758032
310,0.11038094008487287
311,0.13998036287030072
312,0.11566538482429473
313,0.17418284871052986
314,0.11490709459129915
315,0.23179528471512423
316,0.12376332069086889
317,0.18577690494925492
318,0.15084034906411073
319,0.10707478782411675
320,0.1307254526915186
321,0.12465802520171299
322,0.13804133915758032
323,0.11038094008487287
324,0.13998036287030072
325,0.11566538482429473
326,0.17418284871052986
327,0.11490709459129915
328,0.23179528471512423
329,0.12376332069086889
330,0.18577690494925492
331,0.15084034906411073
332,0.10707478782411675
333,0.1307254526915186
334,0.12465802520171299
335,0.13804133915758032
336,0.11038094008487287
337,0.13998036287030072
338,0.11566538482429473
339,0.17418284871052986
340,0.11490709459129915
341,0.23179528471512423
342,0.12376332069086889
343,0.18577690494925492
344,0.15084034906411073
345,0.10707478782411675
346,0.1307254526915186
347,0.12465802520171299
348,0.13804133915758032
349,0.11038094008487287
350,0.13998036287030072
351,0.11566538482429473
352,0.17418284871052986
353,0.11490709459129915
354,0.23179528471512423
355,0.12376332069086889
356,0.18577690494925492
357,0.15084034906411073
358,0.10707478782411675
359,0.1307254526915186
360,0.12465802520171299
361,0.13804133915758032
362,0.11038094008487287
363,0.13998036287030072
364,0.11566538482429473
365,0.17418284871052986
366,0.11490709459129915
367,0.23179528471512423
368,0.12376332069086889
369,0.18577690494925492
370,0.15084034906411073
371,0.10707478782411675
372,0.1307254526915186
373,0.12465802520171299
374,0.13804133915758032
375,0.11038094008487287
376,0.13998036287030072
377,0.11566538482429473
378,0.17418284871052986
379,0.11490709459129915
380,0.23179528471512423
381,0.12376332069086889
382,0.18577690494925492
383,0.15084034906411073
384,0.10707478782411675
385,0.1307254526915186
386,0.12465802520171299
387,0.13804133915758032
388,0.11038094008487287
389,0.13998036287030072
390,0.11566538482429473
391,0.17418284871052986
392,0.11490709459129915
393,0.23179528471512423
394,0.12376332069086889
395,0.18577690494925492
396,0.15084034906411073
397,0.10707478782411675
398,0.1307254526915186
399,0.12465802520171299
400,0.13804133915758032
401,0.11038094008487287
402,0.13998036287030072
403,0.11566538482429473
404,0.17418284871052986
405,0.11490709459129915
406,0.23179528471512423
407,0.12376332069086889
408,0.18577690494925492
409,0.15084034906411073
410,0.10707478782411675
411,0.1307254526915186
412,0.12465802520171299
413,0.13804133915758032
414,0.11038094008487287
415,0.13998036287030072
416,0.11566538482429473
417,0.17418284871052986
418,0.11490709459129915
419,0.23179528471512423
420,0.12376332069086889
421,0.18577690494925492
422,0.15084034906411073
423,0.10707478782411675
424,0.1307254526915186
425,0.12465802520171299
426,0.13804133915758032
427,0.11038094008487287
428,0.13998036287030072
429,0.11566538482429473
430,0.17418284871052986
431,0.11490709459129915
432,0.23179528471512423
433,0.12376332069086889
434,0.18577690494925492
435,0.15084034906411073
436,0.10707478782411675
437,0.1307254526915186
438,0.12465802520171299
439,0.13804133915758032
440,0.11038094008487287
441,0.13998036287030072
442,0.11566538482429473
443,0.17418284871052986
444,0.11490709459129915
445,0.23179528471512423
446,0.12376332069086889
447,0.18577690494925492
448,0.15084034906411073
449,0.10707478782411675
450,0.1307254526915186
451,0.12465802520171299
452,0.13804133915758032
453,0.11038094008487287
454,0.13998036287030072
455,0.11566538482429473
456,0.17418284871052986
457,0.11490709459129915
458,0.23179528471512423
459,0.12376332069086889
460,0.18577690494925492
461,0.15084034906411073
462,0.10707478782411675
463,0.1307254526915186
464,0.12465802520171299
465,0.13804133915758032
466,0.11038094008487287
467,0.13998036287030072
468,0.11566538482429473
469,0.17418284871052986
470,0.11490709459129915
471,0.23179528471512423
472,0.12376332069086889
473,0.18577690494925492
474,0.15084034906411073
475,0.10707478782411675
476,0.1307254526915186
477,0.12465802520171299
478,0.13804133915758032
479,0.11038094008487287
480,0.13998036287030072
481,0.11566538482429473
482,0.17418284871052986
483,0.11490709459129915
484,0.23179528471512423
485,0.12376332069086889
486,0.18577690494925492
487,0.15084034906411073
488,0.10707478782411675
489,0.1307254526915186
490,0.12465802520171299
491,0.13804133915758032
492,0.11038094008487287
493,0.13998036287030072
494,0.11566538482429473
495,0.17418284871052986
496,0.11490709459129915
497,0.23179528471512423
498,0.12376332069086889
499,0.18577690494925492
500,0.15084034906411073
501,0.10707478782411675
502,0.1307254526915186
503,0.12465802520171299
504,0.13804133915758032
505,0.11038094008487287
506,0.13998036287030072
507,0.11566538482429473
508,0.17418284871052986
509,0.11490709459129915
510,0.23179528471512423
511,0.12376332069086889
512,0.18577690494925492
513,0.15084034906411073
514,0.10707478782411675
515,0.1307254526915186
516,0.12465802520171299
517,0.13804133915758032
518,0.11038094008487287
519,0.13998036287030072
520,0.09132863319217809
521,0.11093805172632772
522,0.1053351615399045
523,0.09396636704045117
524,0.1283410948568783
525,0.11210517004040431
526,0.1300567113901199
527,0.13375077680425596
528,0.37559297552704685
529,0.14318097256278117
530,0.1893716738190987
531,0.10501157458153348
532,0.2135520484401305
533,0.09132863319217809
534,0.11093805172632772
535,0.1053351615399045
536,0.09396636704045117
537,0.1283410948568783
538,0.11210517004040431
539,0.1300567113901199
540,0.13375077680425596
541,0.37559297552704685
542,0.14318097256278117
543,0.1893716738190987
544,0.10501157458153348
545,0.2135520484401305
546,0.09132863319217809
547,0.11093805172632772
548,0.1053351615399045
549,0.09396636704045117
550,0.1283410948568783
551,0.11210517004040431
552,0.1300567113901199
553,0.13375077680425596
554,0.37559297552704685
555,0.14318097256278117
556,0.1893716738190987
557,0.10501157458153348
558,0.2135520484401305
559,0.09132863319217809
560,0.11093805172632772
561,0.1053351615399045
562,0.09396636704045117
563,0.1283410948568783
564,0.11210517004040431
565,0.1300567113901199
566,0.13375077680425596
567,0.37559297552704685
568,0.14318097256278117
569,0.1893716738190987
570,0.10501157458153348
571,0.2135520484401305
572,0.09132863319217809
573,0.11093805172632772
574,0.1053351615399045
575,0.09396636704045117
576,0.1283410948568783
577,0.11210517004040431
578,0.1300567113901199
579,0.13375077680425596
580,0.37559297552704685
581,0.14318097256278117
582,0.1893716738190987
583,0.10501157458153348
584,0.2135520484401305
585,0.09132863319217809
586,0.11093805172632772
587,0.1053351615399045
588,0.09396636704045117
589,0.1283410948568783
590,0.11210517004040431
591,0.1300567113901199
592,0.13375077680425596
593,0.37559297552704685
594,0.14318097256278117
595,0.1893716738190987
596,0.10501157458153348
597,0.2135520484401305
598,0.09132863319217809
599,0.11093805172632772
600,0.1053351615399045
601,0.09396636704045117
602,0.1283410948568783
603,0.11210517004040431
604,0.1300567113901199
605,0.13375077680425596
606,0.37559297552704685
607,0.14318097256278117
608,0.1893716738190987
609,0.10501157458153348
610,0.2135520484401305
611,0.09132863319217809
612,0.11093805172632772
613,0.1053351615399045
614,0.09396636704045117
615,0.1283410948568783
616,0.11210517004040431
617,0.1300567113901199
618,0.13375077680425596
619,0.37559297552704685
620,0.14318097256278117
621,0.1893716738190987
622,0.10501157458153348
623,0.2135520484401305
624,0.09132863319217809
625,0.11093805172632772
626,0.1053351615399045
627,0.09396636704045117
628,0.1283410948568783
629,0.11210517004040431
630,0.1300567113901199
631,0.13375077680425596
632,0.37559297552704685
633,0.14318097256278117
634,0.1893716738190987
635,0.10501157458153348
636,0.2135520484401305
637,0.09132863319217809
638,0.11093805172632772
639,0.1053351615399045
640,0.09396636704045117
